Product Name,Original Price,Final Price,Discount,Ratings,Total Reviews,Company
HP Intel Core i5 12th Gen 1235U - (8 GB/1 TB SSD/Windows 11 Home) 15s-fq5331TU Thin and Light Laptop,"68,223","48,985",28% off,4.2,61 Ratings & 2 Reviews,HP
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 6800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"1,49,999","1,21,999",18% off,4.5,276 Ratings & 32 Reviews,ASUS
ASUS TUF Gaming F15 with 90WHr Battery Intel H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SS...,"1,33,990","1,02,000",23% off,4.3,290 Ratings & 27 Reviews,ASUS
Lenovo Legion Pro 5 AMD Ryzen 9 16 Core 7945HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA ...,"2,27,390","1,56,190",31% off,4.7,3 Ratings & 0 Reviews,Lenovo
MSI Modern 15 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-883IN Th...,"51,990","36,990",28% off,4.2,73 Ratings & 4 Reviews,MSI
Acer ALG Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,"79,990","63,990",20% off,4.2,46 Ratings & 3 Reviews,Acer
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,"96,890","72,500",25% off,,,HP
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ961WS...,"1,70,990","1,34,990",21% off,5.0,3 Ratings & 0 Reviews,ASUS
Lenovo V SERIES Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) V14 Thin and Light La...,"59,800","35,800",40% off,,5 Ratings & 0 Reviews,Lenovo
"ASUS TUF Gaming A14 (2024) - AI PC, AMD Ryzen AI 9 12 Core HX 370 - (32 GB/2 TB SSD/Windows 11 Home/8 ...","2,03,990","1,67,205",18% off,5.0,4 Ratings & 2 Reviews,ASUS
Infinix Zero Book Ultra AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) ZL514 Thin ...,"79,990","57,990",27% off,4.1,26 Ratings & 5 Reviews,Infinix
HP 15s AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s-eq2132au Thin and Light La...,"54,479","41,190",24% off,4.2,863 Ratings & 65 Reviews,HP
ASUS Zenbook Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PP555WS Notebook,"1,29,990","89,349",31% off,4.2,14 Ratings & 0 Reviews,ASUS
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"1,21,790","72,190",40% off,4.1,157 Ratings & 18 Reviews,Lenovo
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ962WS...,"1,70,990","1,34,990",21% off,4.4,13 Ratings & 0 Reviews,ASUS
HP Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5185TU Laptop,"46,861","35,499",24% off,4.2,75 Ratings & 3 Reviews,HP
Apple MacBook Air Apple M4 - (16 GB/256 GB SSD/macOS Sequoia) MW1G3HN/A,"1,68,100","1,24,900",28% off,4.6,90 Ratings & 16 Reviews,Apple
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 4050) ...,"95,999","1,19,890",46% off,5.0,4 Ratings & 0 Reviews,DELL
Acer Nitro 5 AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFo...,"1,13,925","50,990",18% off,4.4,442 Ratings & 43 Reviews,Acer
HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor...,,"92,990",27% off,4.1,20 Ratings & 1 Reviews,HP
HP Pavilion Eyesafe AMD Ryzen 5 Dual Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) 14-EC1019AU Thin ...,,"69,083",24% off,4.5,"1,717 Ratings & 172 Reviews",HP
ASUS TUF Gaming A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVI...,"81,990","71,990",12% off,,,ASUS
Lenovo Intel Core i5 12th Gen 12450H - (16 GB/1 TB SSD/Windows 11 Home) 83BF0043IN Thin and Light Lapt...,"78,590","64,490",17% off,4.0,4 Ratings & 0 Reviews,Lenovo
HP Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 10 Home) 15s-FR2006TU Thin and Light Lapto...,"51,500","36,999",28% off,4.3,"1,673 Ratings & 219 Reviews",HP
HP 15 G10 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light...,"49,990","27,046",45% off,,,HP
Lenovo Yoga Slim 7 WUXGA OLED AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) 14IMH9 ...,"1,46,890","1,07,190",27% off,4.1,16 Ratings & 2 Reviews,Lenovo
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXT3HN/A,"1,14,900","97,990",14% off,4.7,551 Ratings & 39 Reviews,Apple
DELL Inspiron 3520 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 0IN352010031RINB1M...,"62,626","46,990",24% off,4.2,"1,188 Ratings & 73 Reviews",DELL
HP 15s Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 15s-FR2006TU Thin and Light L...,"50,744","37,599",25% off,4.3,"1,421 Ratings & 146 Reviews",HP
Lenovo IdeaPad AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 Thin and Light ...,"83,890","58,490",30% off,4.5,30 Ratings & 1 Reviews,Lenovo
Lenovo IdeaPad 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRH9 2 in 1 Lapt...,"1,09,690","72,190",34% off,4.6,30 Ratings & 2 Reviews,Lenovo
ASUS Vivobook 15 Intel Pentium Gold 7505 - (8 GB/512 GB SSD/Windows 11 Home) X1500EA-EJ121WS Laptop,"42,990","28,587",33% off,4.2,98 Ratings & 7 Reviews,ASUS
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Ho...,"74,990","57,900",22% off,4.3,"1,070 Ratings & 113 Reviews",ASUS
Apple MacBook Air Apple M3 - (8 GB/256 GB SSD/macOS Sonoma) MRYR3HN/A,"1,34,900","1,25,990",6% off,4.7,328 Ratings & 19 Reviews,Apple
Apple MacBook Air Apple M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXU3HN/A,"1,34,900","1,16,990",13% off,4.7,328 Ratings & 19 Reviews,Apple
HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,"78,788","53,999",31% off,4.4,"2,794 Ratings & 148 Reviews",HP
Apple MacBook AIR Apple M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLXY3HN/A,"99,900","83,990",15% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
HP Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14s-dq5138tu Thin and Light Laptop,"51,900","35,250",32% off,4.2,"6,839 Ratings & 564 Reviews",HP
HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"86,343","64,990",24% off,4.3,591 Ratings & 31 Reviews,HP
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 10 Home) 15-eh1103AU Thin and Ligh...,"75,023","52,790",29% off,4.3,278 Ratings & 28 Reviews,HP
Apple MacBook Air Apple M3 - (16 GB/256 GB SSD/macOS Sonoma) MXCV3HN/A,"1,34,900","1,25,990",6% off,,,Apple
HP Pavilion 15 (2024) AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh3036AU Thin...,"58,841","51,990",11% off,4.3,"1,067 Ratings & 107 Reviews",HP
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 5 125H - (16 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ552WS...,"1,22,990","94,990",22% off,4.7,30 Ratings & 1 Reviews,ASUS
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,"43,990","30,990",29% off,4.2,"4,753 Ratings & 461 Reviews",ASUS
HP 15 G10 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 G10 Thin and Light ...,"49,990","25,990",48% off,,,HP
ASUS Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX ...,"1,14,990","1,12,990",1% off,,,ASUS
HP OMEN Intel Core i7 14th Gen 14650HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"1,57,945","1,15,990",26% off,4.0,121 Ratings & 6 Reviews,HP
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NV...,"1,37,990","1,04,000",24% off,4.4,214 Ratings & 17 Reviews,ASUS
Lenovo IdeaPad Flex 5 AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 14ALC7 2 in 1 L...,"99,892","68,990",30% off,4.1,71 Ratings & 7 Reviews,Lenovo
HP Victus Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"75,354","57,915",23% off,4.4,"2,794 Ratings & 148 Reviews",HP
HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-dv2014TU Thin and Lig...,"77,142","63,544",17% off,4.3,"2,201 Ratings & 163 Reviews",HP
HP Pavilion x360 Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-ek1020TU 2 in 1 Laptop,"1,04,000","88,800",14% off,3.6,17 Ratings & 2 Reviews,HP
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,"67,300","52,500",21% off,4.4,614 Ratings & 76 Reviews,HP
HP Pavilion AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light...,"61,023","52,400",14% off,4.3,"1,067 Ratings & 107 Reviews",HP
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83EQ005VIN Thin and Light Laptop,"85,999","48,499",43% off,,,Lenovo
HP Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0220TU Thin and Light Laptop,"70,502","52,990",24% off,3.9,22 Ratings & 0 Reviews,HP
SAMSUNG Galaxy Book4 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS2IN / NP750XGK-...,"91,989","69,999",23% off,4.3,125 Ratings & 11 Reviews,SAMSUNG
SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS1IN / NP750XGK-L...,"86,239","62,990",26% off,4.3,125 Ratings & 11 Reviews,SAMSUNG
SAMSUNG Galaxy Book5 360 AI PC Full Metal Chasis Intel Core Ultra 7 258V - (32 GB/1 TB SSD/Windows 11 ...,"1,85,990","1,54,990",16% off,,,SAMSUNG
Lenovo Intel Core i5 13th Gen - (16 GB/512 GB SSD/Windows 11 Pro) E14 Business Laptop,"92,990","69,990",24% off,,,Lenovo
DELL Inspiron 3520 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 La...,"56,519","35,770",36% off,4.3,"4,551 Ratings & 326 Reviews",DELL
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,"1,25,890","80,190",36% off,4.1,306 Ratings & 20 Reviews,Lenovo
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ130WS Th...,"44,990","30,990",31% off,,,ASUS
ASUS TUF Gaming F15 Intel Core i7 12th Gen 12700H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"1,73,990","99,990",42% off,4.3,53 Ratings & 7 Reviews,ASUS
HP AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon AMD Radeon™ RX 6500M Graphi...,"55,900","48,999",12% off,,,HP
HP Victus AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,"1,13,320","90,990",19% off,4.1,7 Ratings & 1 Reviews,HP
DELL Intel Core Ultra 9 14th Gen - (16 GB/1 TB HDD/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeFor...,"2,17,489","1,54,990",28% off,,,DELL
Lenovo Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 82KBA03JIH Laptop,"42,000","31,799",24% off,4.5,4 Ratings & 0 Reviews,Lenovo
HP 15 G10 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light...,"61,990","33,390",46% off,,,HP
DELL Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,"59,990","48,990",18% off,3.8,20 Ratings & 2 Reviews,DELL
DELL Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapt...,"75,000","56,099",25% off,3.9,40 Ratings & 1 Reviews,DELL
Lenovo THINKPAD E14 GEN 5 - AMD Ryzen 5 7th Gen - 7430U Processor [Base Clock 2.3 GHz / Max Boost Cloc...,"1,18,900","50,400",57% off,,,Lenovo
Apple Apple M3 - (16 GB/256 GB SSD/macOS Sequoia) MC9F4HN/A,"1,34,900","1,25,990",6% off,4.0,4 Ratings & 0 Reviews,Apple
DELL Vostro 3530 Intel Core i5 1334U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light L...,"70,761","54,990",22% off,,,DELL
DELL Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 10) Inspiron 3511 Thin and Light Laptop,"85,000","48,900",42% off,3.0,3 Ratings & 0 Reviews,DELL
HP Victus AMD Ryzen 5 Hexa Core - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2...,"89,000","63,499",28% off,,3 Ratings & 1 Reviews,HP
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X...","1,00,000","1,29,990",28% off,,,ASUS
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Thin a...,"39,990","71,000",21% off,4.1,514 Ratings & 62 Reviews,Lenovo
Acer Aspire 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Aspire 3 Laptop,"70,990","31,576",43% off,4.1,24 Ratings & 0 Reviews,Acer
ASUS AMD Ryzen 5 10th Gen 7520U - (16 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ541WS Notebook,"86,190","40,399",30% off,3.0,4 Ratings & 1 Reviews,ASUS
Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,"68,811","59,999",11% off,4.1,101 Ratings & 13 Reviews,Lenovo
Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/N...,"1,25,990","60,590",22% off,4.3,290 Ratings & 34 Reviews,Lenovo
ASUS ROG Strix G16 Intel Core i5 13th Gen 13450HX - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"58,990","97,990",38% off,4.2,224 Ratings & 19 Reviews,ASUS
MSI Modern 14 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-438IN Th...,"75,990","35,990",35% off,4.2,73 Ratings & 4 Reviews,MSI
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,"1,06,331","48,990",25% off,4.3,"7,386 Ratings & 584 Reviews",ASUS
DELL Intel Core i5 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3050) G...,"72,990","78,990",20% off,4.1,131 Ratings & 8 Reviews,DELL
HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"1,70,990","57,990",16% off,4.3,336 Ratings & 34 Reviews,HP
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 9 285H - (32 GB/1 T...","1,62,290","1,42,990",32% off,,,ASUS
Lenovo Yoga 7 WUXGA-OLED Intel Core i7 13th Gen 1360P - (16 GB/1 TB SSD/Windows 11 Home) 14IRL8 2 in 1...,"96,580","1,10,190",24% off,4.5,62 Ratings & 4 Reviews,Lenovo
DELL Inspiron Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiro...,"1,35,990","72,490",16% off,3.7,34 Ratings & 4 Reviews,DELL
"ASUS Zenbook 14 OLED (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/1 T...","1,11,690","1,12,990",22% off,,,ASUS
Lenovo Yoga 7 Intel Core i5 13th Gen 1340P - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin and Light ...,"1,22,990","86,190",18% off,4.4,25 Ratings & 6 Reviews,Lenovo
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic, AI PC Qualcomm Snapdragon X ...",,"99,990",18% off,,,ASUS
"ASUS Zenbook A14 OLED (2025), Copilot + PC with Office 2024 + M365 Basic, AI PC Qualcomm Snapdragon X ...","1,22,990","99,990",18% off,,,ASUS
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Window...","98,990","69,990",29% off,4.4,188 Ratings & 12 Reviews,ASUS
SAMSUNG Galaxy Book4 Intel Core 7 150U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGK-KS3IN / NP750XGK-...,"1,03,489","78,000",24% off,4.5,59 Ratings & 4 Reviews,SAMSUNG
Infinix X3 Slim Intel Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) XL422 Thin and ...,"54,990","29,990",45% off,4.2,"1,641 Ratings & 208 Reviews",Infinix
Acer Aspire 3 Intel 8 cores/8 Threads Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) A315-510P...,"52,999","32,500",38% off,4.1,17 Ratings & 5 Reviews,Acer
DELL Vostro Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light...,"54,517","45,060",17% off,4.0,"2,088 Ratings & 208 Reviews",DELL
HP 15s AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1580AU Thin and Light La...,"39,995","32,200",19% off,4.2,"4,539 Ratings & 366 Reviews",HP
HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"66,670","56,611",15% off,4.8,5 Ratings & 0 Reviews,HP
DELL Inspiron 7430 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7430 2in1...,"1,01,350","77,990",23% off,4.8,6 Ratings & 0 Reviews,DELL
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) AL15-52 Thin and Ligh...,"69,990","50,400",27% off,3.7,203 Ratings & 11 Reviews,Acer
ASUS TUF Gaming A15 AMD Ryzen 9 Octa Core 8945H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA...,"1,61,990","1,24,990",22% off,5.0,3 Ratings & 0 Reviews,ASUS
Lenovo IdeaPad Gaming 3 AMD Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Gra...,"1,03,490","63,390",38% off,4.5,805 Ratings & 94 Reviews,Lenovo
Lenovo V 14 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Ligh...,"76,990","33,490",56% off,,,Lenovo
HP 14R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 14R G9 Thin and Light ...,"82,990","37,490",54% off,,,HP
HP Pavilion Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1010TU Thin and Li...,"85,000","70,899",16% off,4.3,24 Ratings & 3 Reviews,HP
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB S...,"48,990","37,990",22% off,4.1,29 Ratings & 1 Reviews,ASUS
Apple 2021 Macbook Pro Apple M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,"3,29,900","3,08,990",6% off,4.2,15 Ratings & 5 Reviews,Apple
HP 14 G9 (2025) AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Pro) 14 G9 Thin and Light La...,"56,990","38,990",31% off,,,HP
HP Envy x360 Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 15-fe0027TU Laptop,"1,08,141","74,499",31% off,4.5,40 Ratings & 2 Reviews,HP
HP OMEN Intel Core i9 13th Gen 13900HX - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ...,"1,86,047","1,45,990",21% off,4.4,8 Ratings & 0 Reviews,HP
MSI Modern 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B13M-288IN T...,"87,990","59,990",31% off,4.1,84 Ratings & 9 Reviews,MSI
HP 15 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) 15 G9 Thin and Light L...,"46,990","27,490",41% off,,,HP
HP (2024) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0061TU Thin and Light ...,"45,990","35,690",22% off,3.2,6 Ratings & 0 Reviews,HP
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s- DR2015TU Thin and Light Laptop,"53,490","36,990",30% off,4.3,458 Ratings & 52 Reviews,HP
Apple MacBook AIR Apple M2 - (16 GB/256 GB SSD/macOS Sequoia) MC7X4HN/A,"99,900","92,990",6% off,4.7,"17,356 Ratings & 1,077 Reviews",Apple
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AI PC Intel Core Ultra 5 225H - (16 GB/512 GB ...","92,990","73,990",20% off,,,ASUS
Lenovo ThinkPad E14 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Pro) TP E14 Gen 4 Thin...,"1,14,000","67,500",40% off,3.7,52 Ratings & 9 Reviews,Lenovo
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) 16IRL8 Laptop,"1,23,090","75,990",38% off,,,Lenovo
Infinix GT Book Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"1,29,990","74,990",42% off,4.4,88 Ratings & 10 Reviews,Infinix
MSI Cyborg 15 AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"1,19,990","97,990",18% off,5.0,5 Ratings & 0 Reviews,MSI
DELL Intel Core i7 13650HX - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 4060) ...,"1,23,990","1,15,500",6% off,,,DELL
HP OMEN Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce...,"1,18,169","89,900",23% off,4.5,536 Ratings & 53 Reviews,HP
Lenovo IdeaPad Slim 3 Intel Core i3 11th Gen 1115G4 - (8 GB/512 GB SSD/Windows 11 Home) 81X800J3IN|81X...,"63,190","34,990",44% off,4.2,"3,080 Ratings & 250 Reviews",Lenovo
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,"34,890","26,490",24% off,3.7,716 Ratings & 50 Reviews,Lenovo
Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"89,997","65,990",26% off,4.3,35 Ratings & 2 Reviews,Acer
Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"99,990","78,990",21% off,,,Acer
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) V 15 Thin and Lig...,"90,990","44,990",50% off,,,Lenovo
Apple MacBook Air Apple M3 - (16 GB/1 TB SSD/macOS Sonoma) MXCR3HN/A,"1,74,900","1,63,990",6% off,,,Apple
Lenovo IdeaPad Slim 3 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) 15ITL6 Thin a...,"68,190","52,999",22% off,4.2,"6,198 Ratings & 426 Reviews",Lenovo
Lenovo V 15 (2025) Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,"84,990","43,490",48% off,,,Lenovo
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK321WS Th...,"55,990","31,990",42% off,4.3,145 Ratings & 11 Reviews,ASUS
ASUS AMD Ryzen 5 - (8 GB/512 GB SSD/Windows 11 Home) M1603QA-MB501WS Thin and Light Laptop,"68,990","45,000",34% off,,,ASUS
HP Pavilion Intel Core Ultra 5 125U - (16 GB/1 TB SSD/Windows 11 Home) 16-af0056TU Thin and Light Lapt...,"92,083","78,990",14% off,4.4,140 Ratings & 10 Reviews,HP
DELL AMD Ryzen 3 Quad Core 5425U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3525 Thin and Light Lapt...,"49,990","40,599",18% off,4.0,22 Ratings & 2 Reviews,DELL
DELL Vostro 3420 Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) D552327WIN9S Laptop,"63,500","32,400",48% off,4.0,91 Ratings & 8 Reviews,DELL
